날짜,고객사 ID,고객사명,고객사 그룹,제휴점 ID,제휴점명,제휴점 그룹,제휴점 유형,정산단위,수수료율,혼자결제,함께결제,정상거래,취소거래,관리자입력,거래 통계 합계,주문 수,고유 사용자 수,판매가격,식대/복지 포인트,포인트 단위,대장포인트,대장쿠폰,간편결제,포인트 사용 합계,고객사 청구 금액,제휴점 정산 금액,제휴점 수수료 금액,거래액,배송비,고객사 시/도,고객사 시/군/구,고객사 동/면,제휴점 시/도,제휴점 시/군/구,제휴점 동/면
2020-05-01,BECD131C-F10A-4E0C-9E85-A2A1A0FE8DD1,포잉,포잉,,,,방문 제휴식당,,,166,79,245,0,0,245,192,42,2063495,2063495,원,0,0,0,2063495,2063495,2016322,47173,2063495,0,서울특별시,중구,태평로1가,,,
2020-05-01,AF92CF51-F9A0-4CC3-9F9F-043679B90584,태보산업,미설정(기본그룹),,,,방문 제휴식당,,,402,108,510,0,0,510,453,32,2831295,2827795,원,3500,0,0,2831295,2827795,2753275,78020,2831295,0,서울특별시,강남구,역삼동,,,
2020-05-01,5BA6CB8B-094F-4E7E-9E33-974AD63DEBDF,컬럼비아스포츠웨어코리아(x),미설정(기본그룹),,,,방문 제휴식당,,,775,999,1771,3,0,1774,1064,98,14007710,14007710,원,0,0,0,14007710,14007710,13750457,257253,14007710,0,서울특별시,동대문구,장안동,,,
2020-05-01,7D854F3A-9299-07CA-7661-144FC2CD40AE,씨제이이엔엠(홍대),CJ,,,,방문 제휴식당,,,741,74,814,1,0,815,766,35,7312700,7312700,원,0,0,0,7312700,7312700,7164116,148584,7312700,0,서울특별시,마포구,서교동,,,
2020-05-01,D54810A4-4414-46BD-A3AE-F0BE1338D6F3,온유약품(x),미설정(기본그룹),,,,방문 제휴식당,,,173,0,173,0,0,173,173,13,1008400,1008400,원,0,0,0,1008400,1008400,980512,27888,1008400,0,서울특별시,종로구,종로5가,,,
2020-05-01,B8C8035A-5C05-517B-824B-E75887C03C08,크나우프 석고보드,미설정(기본그룹),,,,방문 제휴식당,,,483,425,904,2,2,908,631,54,7182700,6986200,원,196500,0,0,7182700,6986200,7054339,128361,7182700,0,서울특별시,강남구,삼성동,,,
2020-05-01,7E4EA45F-6FFE-4E75-BEAE-E5151E1EB62C,장한기술,미설정(기본그룹),,,,방문 제휴식당,,,74,252,326,0,0,326,161,32,1993500,1993500,원,0,0,0,1993500,1993500,1993500,0,1993500,0,서울특별시,금천구,가산동,,,
2020-05-01,FD5CA8ED-93F2-4346-BB46-67243C7AED0D,큐리오시스,미설정(기본그룹),,,,방문 제휴식당,,,8,156,164,0,0,164,58,21,1778700,1778700,원,0,0,0,1778700,1778700,1742494,36206,1778700,0,서울특별시,강남구,역삼동,,,
2020-05-01,F810A6A2-1E14-DAD0-D0AE-654641DD532A,아이엠아이,미설정(기본그룹),,,,방문/전화배달 제휴식당,,,0,127,127,0,0,127,42,22,762800,762800,원,0,0,0,762800,762800,739916,22884,762800,0,서울특별시,강남구,논현동,,,
2020-05-01,8385789E-0F99-47FD-B390-6553ABCF30DE,코스맥스엔비티,미설정(기본그룹),,,,방문 제휴식당,,,1098,482,1580,0,0,1580,1270,116,13745930,13745930,원,0,0,0,13745930,13745930,13389062,356868,13745930,0,경기도,성남시 분당구,삼평동,,,
2020-05-01,3DE3B89F-9579-4DB7-97E3-CD6D3A16B1B5,빅슨커뮤니케이션,미설정(기본그룹),,,,방문 제휴식당,,,85,564,649,0,0,649,238,57,5332500,5277700,원,54800,0,0,5332500,5277700,5172525,159975,5332500,0,서울특별시,강남구,논현동,,,
2020-05-01,B5CB44F0-2C06-24B9-36CF-7E1FBE95BEA8,모두스테이,모두스테이,,,,방문 제휴식당,,,167,98,265,0,0,265,208,22,1906350,1906350,원,0,0,0,1906350,1906350,1868537,37813,1906350,0,서울특별시,중구,을지로3가,,,
2020-05-01,46D63478-9AE7-4EF3-9ADB-53F72024EB12,일레븐코퍼레이션,미설정(기본그룹),,,,방문 제휴식당,,,52,445,497,0,0,497,148,39,4122400,4122400,원,0,0,0,4122400,4122400,4012069,110331,4122400,0,서울특별시,중구,명동1가,,,
2020-05-01,FEC9F030-6BA1-462A-9E39-B5CF4DECDF79,아이아라,미설정(기본그룹),,,,방문/전화배달 제휴식당,,,51,56,107,0,0,107,73,16,922600,896000,원,26600,0,0,922600,896000,901481,21119,922600,0,서울특별시,강남구,논현동,,,
2020-05-01,B281443D-80FB-48D0-8A1F-6B4B280B156A,지텍,미설정(기본그룹),,,,방문 제휴식당,,,48,16,64,0,0,64,55,8,450700,437600,원,13100,0,0,450700,437600,424220,26480,450700,0,서울특별시,강서구,마곡동,,,
2020-05-01,62785012-27EB-425A-A5FF-DBFFA72249C0,지지무역,미설정(기본그룹),,,,방문 제휴식당,,,70,44,114,0,0,114,83,38,797000,797000,원,0,0,0,797000,797000,781060,15940,797000,0,서울특별시,중구,장충동1가,,,
2020-05-01,0DBFFBB0-6350-4DBC-BABA-14274B9EAA2E,아난티클럽(청담),아난티,,,,방문 제휴식당,,,0,34,34,0,0,34,6,7,199000,199000,원,0,0,0,199000,199000,195524,3476,199000,0,서울특별시,강남구,청담동,,,
2020-05-01,D70A9A6F-4928-44FF-4F8A-6EE56C3E2A4E,키위플러스,미설정(기본그룹),,,,POS(MMTHC),,,31,0,31,0,0,31,31,10,88000,88000,원,0,0,0,88000,88000,86240,1760,88000,0,서울특별시,영등포구,여의도동,,,
2020-05-01,C1C429A8-34E0-43EF-8407-3A7D8EFAFB89,한미글로벌디앤아이,한미글로벌,,,,방문 제휴식당,,,56,13,69,0,0,69,60,5,677400,677400,원,0,0,0,677400,677400,665644,11756,677400,0,서울특별시,강남구,삼성동,,,
2020-05-01,EA88B08D-1E53-40C4-A64C-919084EB8F09,HL 디앤아이한라,HL 디앤아이한라,,,,방문 제휴식당,,,4,6,10,0,0,10,7,6,30100,30100,원,0,0,0,30100,30100,30100,0,30100,0,서울특별시,송파구,신천동,,,
2020-05-01,701BC3C4-27C4-078C-8260-03BC64A7136F,디어센틱(x),미설정(기본그룹),,,,방문/전화배달 제휴식당,,,0,45,42,0,3,45,12,14,340300,340300,원,0,0,0,340300,340300,330761,9539,340300,0,서울특별시,강남구,신사동,,,
2020-05-01,B068366F-5EB8-1C7E-E79C-D438C8E32F9D,현대벤디스,현대벤디스,,,,전화배달 제휴식당,,,1,35,36,0,0,36,6,25,294000,294000,원,0,0,0,294000,294000,275982,18018,294000,0,서울특별시,강남구,삼성동,,,
2020-05-01,4E614A69-DC4E-A713-E03E-61F87BDC8CD8,마켓디자이너스,미설정(기본그룹),,,,배달식사,,,25,0,24,1,0,25,25,10,181700,181700,원,0,0,0,181700,181700,162724,18976,181700,0,서울특별시,강남구,역삼동,,,
2020-05-01,8AEC4A98-1C8B-D26F-9275-B160FEDA6AFE,팜스코,하림,,,,방문/전화배달 제휴식당,,,1,12,13,0,0,13,3,13,95500,95500,원,0,0,0,95500,95500,92635,2865,95500,0,경기도,성남시 분당구,정자동,,,
2020-05-01,91970FF1-4A60-5370-BE53-E6E0BEDE3FBC,키위커뮤니케이션(x),미설정(기본그룹),,,,방문/전화배달 제휴식당,,,39,0,39,0,0,39,39,18,301000,297000,원,4000,0,0,301000,297000,291970,9030,301000,0,서울특별시,강남구,논현동,,,
2020-05-01,850CFB49-F83D-4CEF-AF10-34C459011265,이엘라이즈(x),이엘,,,,방문 제휴식당,,,141,140,281,0,0,281,188,21,2014800,2014800,원,0,0,0,2014800,2014800,1990031,24769,2014800,0,서울특별시,마포구,상암동,,,
2020-05-01,F6BDC51F-2950-434D-8586-ACAB33F14CB0,비마이펫(x),미설정(기본그룹),,,,방문 제휴식당,,,4,36,40,0,0,40,17,5,460500,460500,원,0,0,0,460500,460500,447052,13448,460500,0,서울특별시,서초구,서초동,,,
2020-05-01,92D3710B-E6D6-4331-907C-026CC0A65E0C,한국룬드벡(x),미설정(기본그룹),,,,배달식사,,,38,0,38,0,0,38,38,9,318400,318400,원,0,0,0,318400,318400,292928,25472,318400,0,서울특별시,송파구,신천동,,,
2020-05-01,BFDDE933-4C27-3B75-549A-276E25C78B8A,SAS코리아,미설정(기본그룹),,,,방문/전화배달 제휴식당,,,10,11,21,0,0,21,15,9,157300,157300,원,0,0,0,157300,157300,155727,1573,157300,0,서울특별시,서초구,서초동,,,
2020-05-01,7D08E84C-D3B1-48C7-AD89-BEA82E4DCCB7,에이치디현대오씨아이 대산공장,HD현대,,,,방문/전화배달 제휴식당,,,7,0,7,0,0,7,7,6,61000,61000,원,0,0,0,61000,61000,59780,1220,61000,0,충청남도,서산시,대산읍,,,
2020-05-01,BCC4389D-921D-4AC1-9A56-F2360F9ADA7B,현대케미칼 대산공장,HD현대,,,,방문 제휴식당,,,15,0,15,0,0,15,15,8,167000,167000,원,0,0,0,167000,167000,163660,3340,167000,0,충청남도,서산시,대산읍,,,
2020-05-01,4E614A69-DC4E-A713-E03E-61F87BDC8CD8,마켓디자이너스,미설정(기본그룹),,,,전화배달 제휴식당,,,0,4,4,0,0,4,1,4,31600,31600,원,0,0,0,31600,31600,29514,2086,31600,0,서울특별시,강남구,역삼동,,,
2020-05-01,776E48C6-6008-E30E-C5F2-EB555E0239C0,니오스트림인터랙티브,미설정(기본그룹),,,,전화배달 제휴식당,,,0,4,4,0,0,4,1,4,63000,63000,원,0,0,0,63000,63000,58842,4158,63000,0,서울특별시,강남구,역삼동,,,
2020-05-01,C5908A44-CA30-4B22-A5F3-2BEB1F08FF9D,스타즈호텔 독산점,스타즈호텔,,,,방문/전화배달 제휴식당,,,101,0,100,0,1,101,101,7,2079000,2079000,원,0,0,0,2079000,2079000,2058210,20790,2079000,0,서울특별시,금천구,독산동,,,
2020-05-01,2F350677-EEFD-4021-896A-0511B5DF58B1,엔텔스랩스,미설정(기본그룹),,,,방문/전화배달 제휴식당,,,6,0,6,0,0,6,6,4,36400,36400,원,0,0,0,36400,36400,35488,912,36400,0,서울특별시,성동구,성수동2가,,,
2020-05-01,6ACDD960-BD1F-ABED-09A2-95D2C66AD913,테크랩스,미설정(기본그룹),,,,배달식사,,,28,0,28,0,0,28,28,5,216300,216300,원,0,0,0,216300,216300,196116,20184,216300,0,서울특별시,강남구,역삼동,,,
2020-05-01,9A1A55CF-AE69-6E0E-3319-69320A7EA16D,굿잡자립생활센터,미설정(기본그룹),,,,방문/전화배달 제휴식당,,,0,6,6,0,0,6,2,5,47700,47700,원,0,0,0,47700,47700,46269,1431,47700,0,서울특별시,강남구,역삼동,,,
2020-05-01,CD5D629C-262E-4B03-B85F-A4F57E97EF6C,아이엠이엔에이,미설정(기본그룹),,,,방문 제휴식당,,,8,41,49,0,0,49,25,3,367500,367500,원,0,0,0,367500,367500,362035,5465,367500,0,서울특별시,강남구,역삼동,,,
2020-05-01,19445C3C-5263-CA8F-6816-1CB8A1075D38,일진커뮤니케이션(x),일진커뮤니케이션,,,,방문/전화배달 제휴식당,,,18,0,18,0,0,18,18,6,147000,140000,원,7000,0,0,147000,140000,142380,4620,147000,0,서울특별시,강남구,논현동,,,
2020-05-01,706C09DA-E5B3-F0C6-4493-5DDB2B40EC55,사단법인 온율,율촌,,,,방문 제휴식당,,,2,4,6,0,0,6,4,2,44000,44000,원,0,0,0,44000,44000,42680,1320,44000,0,서울특별시,강남구,삼성동,,,
2020-06-01,6D3E0A47-42B0-46F5-AB36-C8BA095E9594,test_현대백화점,현대백화점,,,,방문 제휴식당,,,3,0,3,0,0,3,3,1,26500,26500,원,0,0,0,26500,26500,26500,0,26500,0,,,,,,
2020-06-01,B7FFA3E6-287B-6DB7-A077-875506860DDC,더라스트파트너스,미설정(기본그룹),,,,방문 제휴식당,,,1,0,1,0,0,1,1,1,4900,4900,원,0,0,0,4900,4900,4777,123,4900,0,서울특별시,강남구,역삼동,,,
2020-06-01,6E23B371-D59F-F330-47E1-67CBE99DD272,Test_벤디스영업팀(미팅용),현대벤디스,,,,큐피콘,,,2,0,1,1,0,2,2,1,5000,5000,원,0,0,0,5000,5000,5000,0,5000,0,서울특별시,강남구,삼성동,,,
2020-06-01,2B0699CB-8C78-4E4F-9159-C2BBD1368317,한국에스지에스,미설정(기본그룹),,,,방문 제휴식당,,,459,0,458,1,0,459,459,178,4117620,4117620,원,0,0,0,4117620,4117620,4054857,62763,4117620,0,서울특별시,용산구,갈월동,,,
2020-06-01,60FDD7BF-33C8-1A33-FB7B-3E22B5518440,LS네트웍스,LS,,,,방문 제휴식당,,,1720,41,1760,1,0,1761,1735,170,10803240,10803240,원,0,0,0,10803240,10803240,10648935,154305,10803240,0,서울특별시,용산구,한강로2가,,,
2020-06-01,1FED44FD-6753-437F-8827-738C98E553D5,다올저축은행,미설정(기본그룹),,,,전화배달 제휴식당,,,2,65,67,0,0,67,21,30,607300,607300,원,0,0,0,607300,607300,589081,18219,607300,0,서울특별시,강남구,대치동,,,
2020-06-01,E7466888-E317-45DC-A961-32EEA160F1D8,씨제이이엔엠(동대문),CJ,,,,POS(KFC),,,70,0,70,0,0,70,70,51,607000,607000,원,0,0,0,607000,607000,586951,20049,607000,0,서울특별시,중구,쌍림동,,,
2020-06-01,2F08C46B-650D-F5F5-9037-E7F60DE47A5E,한미약품,한미약품,,,,방문/전화배달 제휴식당,,,147,600,747,0,0,747,287,251,6312400,6312400,원,0,0,0,6312400,6312400,6163802,148598,6312400,0,서울특별시,송파구,방이동,,,
2020-06-01,6159BB0C-08F1-53DF-ACDE-A3DCC61F003C,한미헬스케어(x),한미약품,,,,방문/전화배달 제휴식당,,,27,458,485,0,0,485,144,138,3286100,3286100,원,0,0,0,3286100,3286100,3203630,82470,3286100,0,서울특별시,송파구,방이동,,,
2020-06-01,63D20C22-7B38-490C-9B29-FBD331BB07BB,현대자동차,현대자동차그룹,,,,방문/전화배달 제휴식당,,,35,0,35,0,0,35,35,10,280500,280000,원,500,0,0,280500,280000,277695,2805,280500,0,서울특별시,서초구,양재동,,,
2020-06-01,812A7EEB-8960-4FCE-BE74-4EBACE70A49A,코오롱인더스트리 대산공장,코오롱,,,,방문 제휴식당,,,78,18,96,0,0,96,85,24,1465000,1465000,원,0,0,0,1465000,1465000,1465000,0,1465000,0,충청남도,서산시,대산읍,,,
2020-06-01,50E4B5C4-5956-5141-7107-8BEED975CCE1,하이퍼커넥트 (x),미설정(기본그룹),,,,방문 제휴식당,,,1295,333,1625,2,1,1628,1402,243,15078370,14036460,원,1041910,0,0,15078370,14036460,14693281,385089,15078370,0,서울특별시,강남구,삼성동,,,
2020-06-01,57014FF0-647F-42A9-8542-D9F58076A95C,이글루코퍼레이션,미설정(기본그룹),,,,방문/전화배달 제휴식당,,,78,82,160,0,0,160,110,53,1167800,1167800,원,0,0,0,1167800,1167800,1132766,35034,1167800,0,서울특별시,송파구,문정동,,,
2020-06-01,DE9B8868-85C2-4527-9E3E-CBF1BF4FA950,한국산업은행,한국산업은행,,,,방문/전화배달 제휴식당,,,89,210,291,3,5,299,191,140,4899600,4899600,원,0,0,0,4899600,4899600,4826055,73545,4899600,0,서울특별시,영등포구,여의도동,,,
2020-06-01,9D3E8957-786D-0936-A0B6-B73CBF187B67,에어서울,해지,,,,방문 제휴식당,,,874,116,988,2,0,990,911,154,8916000,1690,장,0,0,0,1690,8916000,8916000,0,8916000,0,서울특별시,강서구,방화동,,,
2020-06-01,1FED44FD-6753-437F-8827-738C98E553D5,다올저축은행,미설정(기본그룹),,,,방문 제휴식당,,,152,273,423,0,2,425,227,111,3891120,3891120,원,0,0,0,3891120,3891120,3818425,72695,3891120,0,서울특별시,강남구,대치동,,,
2020-06-01,18DDD5E2-23A3-E8C3-632F-2FD4FABE0477,한솔,한솔,,,,전화배달 제휴식당,,,46,0,46,0,0,46,46,40,988900,988900,원,0,0,0,988900,988900,969122,19778,988900,0,서울특별시,중구,을지로2가,,,
2020-06-01,6564CF59-67B7-4B03-9405-065599DBAB0C,법무법인 대륙아주,미설정(기본그룹),,,,방문 제휴식당,,,373,73,446,0,0,446,397,104,5179300,5179300,원,0,0,0,5179300,5179300,5092180,87120,5179300,0,서울특별시,강남구,역삼동,,,
2020-06-01,0581F007-78FE-4582-9C74-64F5D62E7512,스킬서포트,미설정(기본그룹),,,,방문/전화배달 제휴식당,,,6,0,6,0,0,6,6,6,37000,37000,원,0,0,0,37000,37000,37000,0,37000,0,서울특별시,강남구,삼성동,,,
2020-06-01,47A4C1A8-DD61-E928-239A-A11813E6C01E,핀크,미설정(기본그룹),,,,방문 제휴식당,,,216,0,216,0,0,216,216,51,1991330,1991330,원,0,0,0,1991330,1991330,1942180,49150,1991330,0,서울특별시,중구,다동,,,
2020-06-01,FCC800DA-DB6C-4AF7-A9CD-2B7AC34937FE,유니에스,미설정(기본그룹),,,,방문 제휴식당,,,84,0,84,0,0,84,84,38,2088000,464,장,0,0,0,464,2088000,2088000,0,2088000,0,인천광역시,중구,운서동,,,
2020-06-01,5D755116-53CF-4EC5-B97E-EF2B8C874095,크몽(x),미설정(기본그룹),,,,방문/전화배달 제휴식당,,,5,32,37,0,0,37,18,24,342500,342500,원,0,0,0,342500,342500,339075,3425,342500,0,서울특별시,서초구,서초동,,,
2020-06-01,E5C0AEE5-C10E-242C-B05E-0BF3F6CE0E58,삼림엔지니어링,미설정(기본그룹),,,,방문 제휴식당,,,16,319,335,0,0,335,98,48,2444700,2444700,원,0,0,0,2444700,2444700,2382902,61798,2444700,0,서울특별시,송파구,문정동,,,
2020-06-01,B068366F-5EB8-1C7E-E79C-D438C8E32F9D,현대벤디스,현대벤디스,,,,방문/전화배달 제휴식당,,,9,54,63,0,0,63,25,34,786000,777000,원,9000,0,0,786000,777000,760600,25400,786000,0,서울특별시,강남구,삼성동,,,
2020-06-01,50E1B67C-7453-437B-B8C2-8BA306D57363,한국노인인력개발원,미설정(기본그룹),,,,방문 제휴식당,,,40,47,87,0,0,87,58,30,585800,585800,원,0,0,0,585800,585800,574084,11716,585800,0,경기도,고양시 일산동구,중산동,,,
2020-06-01,4F1DB5DD-2E9F-44B5-A624-C46104D81AA4,굿모닝아이텍,미설정(기본그룹),,,,방문 제휴식당,,,742,2441,3183,0,0,3183,1446,227,46788400,46788400,원,0,0,0,46788400,46788400,46771020,17380,46788400,0,서울특별시,마포구,상암동,,,
2020-06-01,05F6B78A-971B-415F-8247-B2257A156397,에이큐주식회사,미설정(기본그룹),,,,방문 제휴식당,,,5820,620,6422,17,1,6440,6080,331,45800300,8838,장,0,0,0,8838,45800300,45800300,0,45800300,0,서울특별시,강서구,마곡동,,,
2020-06-01,B9FFB609-63EF-7859-1948-F3D91EED2B1A,지멘스인더스트리소프트웨어(x),미설정(기본그룹),,,,방문 제휴식당,,,498,2579,3061,16,0,3077,1331,218,29359900,29359900,원,0,0,0,29359900,29359900,28902641,457259,29359900,0,서울특별시,강남구,도곡동,,,
2020-06-01,72AFD252-7FCA-846F-1A7F-AC9457BC92C7,361도VFX,미설정(기본그룹),,,,방문 제휴식당,,,21,45,66,0,0,66,38,11,549200,549200,원,0,0,0,549200,549200,538020,11180,549200,0,서울특별시,강남구,논현동,,,
2020-06-01,9F6793A3-5CD9-4F20-ADE9-9977836BDF9D,링게임즈,미설정(기본그룹),,,,방문/전화배달 제휴식당,,,4,33,37,0,0,37,15,18,342000,342000,원,0,0,0,342000,342000,331740,10260,342000,0,서울특별시,서초구,서초동,,,
2020-06-01,CB97763C-4690-4850-93BA-7C00C211B758,이엘미디어컴퍼니,이엘,,,,방문 제휴식당,,,206,229,433,1,1,435,273,37,3205100,3205100,원,0,0,0,3205100,3205100,3179521,25579,3205100,0,서울특별시,마포구,상암동,,,
2020-06-01,DF14C144-7EFC-D260-A819-0BEFE0025DD0,환인제약,미설정(기본그룹),,,,방문/전화배달 제휴식당,,,26,4,30,0,0,30,28,19,121100,121100,원,0,0,0,121100,121100,117467,3633,121100,0,서울특별시,송파구,문정동,,,
2020-06-01,EF90AA3F-C401-4FFA-BD33-1198013DAE70,고려리비죤,미설정(기본그룹),,,,방문 제휴식당,,,59,26,84,0,1,85,64,21,81,81,장,0,0,0,81,486000,81,485919,486000,0,울산광역시,울주군,두서면,,,
2020-06-01,BD20BB42-8B81-4665-A7A7-7ED3AC7E95E7,아난티,아난티,,,,POS(KFC),,,13,0,13,0,0,13,13,12,87800,87800,원,0,0,0,87800,87800,84902,2898,87800,0,서울특별시,강남구,논현동,,,
2020-06-01,F011EE4C-E657-4E1A-A3C7-5D66EC67B934,세안이엔씨,미설정(기본그룹),,,,방문 제휴식당,,,209,563,772,0,0,772,364,39,5285950,5285950,원,0,0,0,5285950,5285950,5153463,132487,5285950,0,서울특별시,강남구,대치동,,,
2020-06-01,5D318C1F-5A45-BF8E-7473-CE170A9DA927,알디엠체인,미설정(기본그룹),,,,방문/전화배달 제휴식당,,,3,2,5,0,0,5,4,4,80500,80500,원,0,0,0,80500,80500,78695,1805,80500,0,서울특별시,강남구,역삼동,,,
2020-06-01,2AFE1474-DBCD-5923-207A-46F8C468D79F,샌드박스네트워크,미설정(기본그룹),,,,방문 제휴식당,,,1815,2606,4413,3,5,4421,2611,262,35872170,33425250,원,2446920,0,0,35872170,33425250,34884497,987673,35872170,0,서울특별시,용산구,한강로3가,,,
2020-06-01,41D8BE62-3C0F-4FBF-8387-7454B1CF18EE,인공지능연구원,미설정(기본그룹),,,,방문 제휴식당,,,409,240,649,0,0,649,471,34,3482500,3482500,원,0,0,0,3482500,3482500,3435556,46944,3482500,0,경기도,성남시 분당구,정자동,,,
2020-06-01,2F52A484-CD35-4CB5-8A48-E7FABE43B655,야놀자,야놀자,,,,방문 제휴식당,,,11640,5864,17475,23,6,17504,13361,720,163127027,163073227,원,53800,0,0,163127027,163073227,159217408,3909619,163127027,0,서울특별시,강남구,대치동,,,
2020-06-01,2FDED3AE-16F4-4BC0-BF59-631BDF289600,에어프레미아,공항,,,,방문 제휴식당,,,1534,1432,2952,12,2,2966,1949,142,27567300,27567300,원,0,0,0,27567300,27567300,26935964,631336,27567300,0,서울특별시,강서구,마곡동,,,
2020-06-01,2C20E5C1-804B-4C2B-A59B-3799C8530061,로보티즈(x),미설정(기본그룹),,,,방문 제휴식당,,,4024,2201,6204,11,10,6225,4666,128,34283050,33237810,원,1045240,0,0,34283050,33237810,33171718,1111332,34283050,0,서울특별시,강서구,마곡동,,,
2020-06-01,1F538A2E-5E12-48F2-B240-77466E63DF53,코리아경제티비,미설정(기본그룹),,,,방문 제휴식당,,,7,255,262,0,0,262,48,21,2096500,2096500,원,0,0,0,2096500,2096500,2056510,39990,2096500,0,서울특별시,강남구,청담동,,,
2020-06-01,4691522D-CA09-850B-F5F7-403912988CC5,빗썸서비스,비티씨,,,,방문 제휴식당,,,721,47,766,2,0,768,740,44,7291840,7291840,원,0,0,0,7291840,7291840,7091021,200819,7291840,0,서울특별시,강남구,역삼동,,,
2020-06-01,47FB8BCD-882F-449C-B897-9F3805182A3D,에너솔라,미설정(기본그룹),,,,방문 제휴식당,,,590,840,1430,0,0,1430,836,78,12115800,12115800,원,0,0,0,12115800,12115800,11757131,358669,12115800,0,서울특별시,송파구,문정동,,,
2020-06-01,98D5EA20-9862-4FD3-BE63-CA27C08095EC,스튜디오레논,스튜디오레논,,,,방문 제휴식당,,,221,1310,1521,5,5,1531,602,68,12080300,11627400,원,452900,0,0,12080300,11627400,11866716,213584,12080300,0,서울특별시,강남구,논현동,,,
